EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,YEAR,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE
724433,BALDWIN CENTRAL (ZONE), ,10/7/2017,2017,2100,Storm Surge/Tide, , ,0,0,708000,0,AL,CST-6, ,120964,Z,264,MOB,0,0,Emergency Manager, , , , , , , , ,10/8/2017,600, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
724466,MOBILE COASTAL (ZONE), ,10/7/2017,2017,2100,Storm Surge/Tide, , ,0,0,10000000,0,AL,CST-6, ,120964,Z,265,MOB,0,0,NWS Storm Survey, , , , , , , , ,10/8/2017,600, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
724468,MOBILE CENTRAL (ZONE), ,10/7/2017,2017,2100,Storm Surge/Tide, , ,0,0,1000000,0,AL,CST-6, ,120964,Z,263,MOB,0,0,Emergency Manager, , , , , , , , ,10/8/2017,600, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
785002,MOBILE COASTAL (ZONE), ,9/4/2018,2018,1500,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,131199,Z,265,MOB,0,0,Official NWS Observations, , , , , , , , ,9/5/2018,900, , , , ,,"Tropical Storm Gordon made landfall just west of the Alabama-Mississippi at 1015 PM CDT on September 4, 2018 with estimated maximum sustained winds of 70 mph. Gordon then tracked northwest into portions of inland southeast Mississippi late on the night of September 4th into the early morning of September 5th.||Gordon produced sustained tropical storm force winds Greene and George counties in Mississippi, coastal Alabama, as well as Escambia County in Florida. The strongest winds were confined to the immediate coast, with Dauphin Island experiencing gusts to hurricane force in the northern eyewall. Wind gusts to hurricane force were reported on Dauphin Island with sustained tropical storm force winds reported as far north as the |Mobile Regional Airport. Some homes on Dauphin Island experienced roof and siding damage. Isolated to scattered down trees and power outages were reported in southern mobile county. Further east, tropical storm force winds, primarily in gusts, impacted areas of Baldwin county south of interstate 10 with the strongest winds along the immediate coast. Strong tropical storm force winds were felt on the Ft. Morgan peninsula where a few homes suffered some siding or roof damage. The steeple was blown off of the Romar Beach Baptist church in Orange Beach. Some trees were downed and scattered power outages were reported. In Escambia County, FL, tropical storm force wind gusts impacted the southern half of the county, especially in the Pensacola metro and the immediate coast. Sustained tropical storm force winds were reported at Pensacola NAS. One fatality was reported near Pensacola when a tree fell onto a mobile home and killed a small child. In Greene and George counties in Mississippi, tropical storm force winds downed trees and power lines, particularly in the Merrill and Richton communities. One home in Richton was significantly damaged by a downed tree. ||Storm surge inundation peaked between 2 to 3 feet across coastal Alabama and Escambia County, FL. This resulted in flooding of typically low lying areas of Mobile and Baldwin Counties, including the west end of Dauphin Island and the US Highway 90 Causeway. The Fort Pickens area in Florida experienced significant coastal flooding and beach erosion. ||Rainfall totals of 6-12 inches were recorded to the east of the center, primarily over Baldwin, Washington, Choctaw, Clarke, Escamba AL, Escambia FL, and Santa Rosa FL. The highest total measured was 12.45 inches 7 miles ENE of Gulf Breeze, FL. This resulted in areas of flash flooding, along with some significant river flooding. The Styx River reached major flood stage while the Fish River reached moderate flood stage."
785001,BALDWIN COASTAL (ZONE), ,9/4/2018,2018,1500,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,131199,Z,266,MOB,0,0,Official NWS Observations, , , , , , , , ,9/5/2018,900, , , , ,,"Tropical Storm Gordon made landfall just west of the Alabama-Mississippi at 1015 PM CDT on September 4, 2018 with estimated maximum sustained winds of 70 mph. Gordon then tracked northwest into portions of inland southeast Mississippi late on the night of September 4th into the early morning of September 5th.||Gordon produced sustained tropical storm force winds Greene and George counties in Mississippi, coastal Alabama, as well as Escambia County in Florida. The strongest winds were confined to the immediate coast, with Dauphin Island experiencing gusts to hurricane force in the northern eyewall. Wind gusts to hurricane force were reported on Dauphin Island with sustained tropical storm force winds reported as far north as the |Mobile Regional Airport. Some homes on Dauphin Island experienced roof and siding damage. Isolated to scattered down trees and power outages were reported in southern mobile county. Further east, tropical storm force winds, primarily in gusts, impacted areas of Baldwin county south of interstate 10 with the strongest winds along the immediate coast. Strong tropical storm force winds were felt on the Ft. Morgan peninsula where a few homes suffered some siding or roof damage. The steeple was blown off of the Romar Beach Baptist church in Orange Beach. Some trees were downed and scattered power outages were reported. In Escambia County, FL, tropical storm force wind gusts impacted the southern half of the county, especially in the Pensacola metro and the immediate coast. Sustained tropical storm force winds were reported at Pensacola NAS. One fatality was reported near Pensacola when a tree fell onto a mobile home and killed a small child. In Greene and George counties in Mississippi, tropical storm force winds downed trees and power lines, particularly in the Merrill and Richton communities. One home in Richton was significantly damaged by a downed tree. ||Storm surge inundation peaked between 2 to 3 feet across coastal Alabama and Escambia County, FL. This resulted in flooding of typically low lying areas of Mobile and Baldwin Counties, including the west end of Dauphin Island and the US Highway 90 Causeway. The Fort Pickens area in Florida experienced significant coastal flooding and beach erosion. ||Rainfall totals of 6-12 inches were recorded to the east of the center, primarily over Baldwin, Washington, Choctaw, Clarke, Escamba AL, Escambia FL, and Santa Rosa FL. The highest total measured was 12.45 inches 7 miles ENE of Gulf Breeze, FL. This resulted in areas of flash flooding, along with some significant river flooding. The Styx River reached major flood stage while the Fish River reached moderate flood stage."
784999,BALDWIN CENTRAL (ZONE), ,9/4/2018,2018,2000,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,131199,Z,264,MOB,0,0,Official NWS Observations, , , , , , , , ,9/5/2018,900, , , , ,,"Tropical Storm Gordon made landfall just west of the Alabama-Mississippi at 1015 PM CDT on September 4, 2018 with estimated maximum sustained winds of 70 mph. Gordon then tracked northwest into portions of inland southeast Mississippi late on the night of September 4th into the early morning of September 5th.||Gordon produced sustained tropical storm force winds Greene and George counties in Mississippi, coastal Alabama, as well as Escambia County in Florida. The strongest winds were confined to the immediate coast, with Dauphin Island experiencing gusts to hurricane force in the northern eyewall. Wind gusts to hurricane force were reported on Dauphin Island with sustained tropical storm force winds reported as far north as the |Mobile Regional Airport. Some homes on Dauphin Island experienced roof and siding damage. Isolated to scattered down trees and power outages were reported in southern mobile county. Further east, tropical storm force winds, primarily in gusts, impacted areas of Baldwin county south of interstate 10 with the strongest winds along the immediate coast. Strong tropical storm force winds were felt on the Ft. Morgan peninsula where a few homes suffered some siding or roof damage. The steeple was blown off of the Romar Beach Baptist church in Orange Beach. Some trees were downed and scattered power outages were reported. In Escambia County, FL, tropical storm force wind gusts impacted the southern half of the county, especially in the Pensacola metro and the immediate coast. Sustained tropical storm force winds were reported at Pensacola NAS. One fatality was reported near Pensacola when a tree fell onto a mobile home and killed a small child. In Greene and George counties in Mississippi, tropical storm force winds downed trees and power lines, particularly in the Merrill and Richton communities. One home in Richton was significantly damaged by a downed tree. ||Storm surge inundation peaked between 2 to 3 feet across coastal Alabama and Escambia County, FL. This resulted in flooding of typically low lying areas of Mobile and Baldwin Counties, including the west end of Dauphin Island and the US Highway 90 Causeway. The Fort Pickens area in Florida experienced significant coastal flooding and beach erosion. ||Rainfall totals of 6-12 inches were recorded to the east of the center, primarily over Baldwin, Washington, Choctaw, Clarke, Escamba AL, Escambia FL, and Santa Rosa FL. The highest total measured was 12.45 inches 7 miles ENE of Gulf Breeze, FL. This resulted in areas of flash flooding, along with some significant river flooding. The Styx River reached major flood stage while the Fish River reached moderate flood stage."
785000,MOBILE CENTRAL (ZONE), ,9/4/2018,2018,2000,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,131199,Z,263,MOB,0,0,Official NWS Observations, , , , , , , , ,9/5/2018,900, , , , ,,"Tropical Storm Gordon made landfall just west of the Alabama-Mississippi at 1015 PM CDT on September 4, 2018 with estimated maximum sustained winds of 70 mph. Gordon then tracked northwest into portions of inland southeast Mississippi late on the night of September 4th into the early morning of September 5th.||Gordon produced sustained tropical storm force winds Greene and George counties in Mississippi, coastal Alabama, as well as Escambia County in Florida. The strongest winds were confined to the immediate coast, with Dauphin Island experiencing gusts to hurricane force in the northern eyewall. Wind gusts to hurricane force were reported on Dauphin Island with sustained tropical storm force winds reported as far north as the |Mobile Regional Airport. Some homes on Dauphin Island experienced roof and siding damage. Isolated to scattered down trees and power outages were reported in southern mobile county. Further east, tropical storm force winds, primarily in gusts, impacted areas of Baldwin county south of interstate 10 with the strongest winds along the immediate coast. Strong tropical storm force winds were felt on the Ft. Morgan peninsula where a few homes suffered some siding or roof damage. The steeple was blown off of the Romar Beach Baptist church in Orange Beach. Some trees were downed and scattered power outages were reported. In Escambia County, FL, tropical storm force wind gusts impacted the southern half of the county, especially in the Pensacola metro and the immediate coast. Sustained tropical storm force winds were reported at Pensacola NAS. One fatality was reported near Pensacola when a tree fell onto a mobile home and killed a small child. In Greene and George counties in Mississippi, tropical storm force winds downed trees and power lines, particularly in the Merrill and Richton communities. One home in Richton was significantly damaged by a downed tree. ||Storm surge inundation peaked between 2 to 3 feet across coastal Alabama and Escambia County, FL. This resulted in flooding of typically low lying areas of Mobile and Baldwin Counties, including the west end of Dauphin Island and the US Highway 90 Causeway. The Fort Pickens area in Florida experienced significant coastal flooding and beach erosion. ||Rainfall totals of 6-12 inches were recorded to the east of the center, primarily over Baldwin, Washington, Choctaw, Clarke, Escamba AL, Escambia FL, and Santa Rosa FL. The highest total measured was 12.45 inches 7 miles ENE of Gulf Breeze, FL. This resulted in areas of flash flooding, along with some significant river flooding. The Styx River reached major flood stage while the Fish River reached moderate flood stage."
790196,BALDWIN COASTAL (ZONE), ,10/10/2018,2018,900,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,131941,Z,266,MOB,0,0,Official NWS Observations, , , , , , , , ,10/10/2018,1900, , , , ,,"Major Hurricane Michael made landfall near Mexico Beach, FL around 1 PM CDT on October 10, 2018 with estimated maximum winds on 155 mph. Michael then tracked northeast in southern Georgia by that evening.||Michael produced minimal tropical storm force winds in coastal Okaloosa County with gusts to 60 mph. Further inland and to the west toward Pensacola, tropical storm force gusts were reported. The winds resulted in the downing of some trees and power lines. 10 to 15 foot surf caused significant beach erosion and closed Highway 399 between Pensacola Beach and Navarre, damaging portions of the road. Minor coastal flooding was reported with several small piers damaged and destroyed on Choctawhatchee Bay.||Storm surge inundation peaked between 2 to 2.5 feet across coastal Alabama and Northwest Florida. This resulted in some minor coastal flooding. This was largely the result of persistent easterly winds well to the north of the hurricane as it was over the southern and central Gulf of Mexico. ||Rainfall totals less than one-quarter of an inch near Gulf Shores to a little over 3 inches in Florala."
906221,MOBILE CENTRAL (ZONE), ,6/7/2020,2020,1000,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,150051,Z,263,MOB,0,0,Official NWS Observations, , , , , , , , ,6/8/2020,1800, , , , ,,"Tropical Storm Cristobal moved west of the Alabama coastal waters on the afternoon of June 7th, 2020. Cristobal made landfall in southeast Louisiana at 5 pm CDT on June 7th with estimated maximum sustained winds of 50 mph. Cristobal then tracked northwest into inland Louisiana late on the night of June 7th into the morning of June 8th. ||Cristobal did not produce sustained tropical storm winds across inland areas, sustained tropical storm force winds were limited to immediate coastal locations in southern Mobile and Baldwin counties. Inland of the immediate coast, some areas saw tropical storm force gusts. Damage was limited to very sporadic tree damage.||Storm Surge inundation peaked between 2 to 3.8 feet MHHW across coastal Alabama and Escambia County, FL. Moderate coastal flooding occurred across many coastal locations, particularly in and around the Mobile Bay region. Some roads were closed, including the west end of Dauphin Island, Highway 90 Causeway across Mobile Bay, Shell Belt/Coden Road, the foot of the Dog River Bridge and part of the Cochrane Causeway. More minor coastal flooding was observed further east across the western Florida panhandle.||Rainfall totals of 3 to 10 inches were recorded across southeast Mississippi, southwest Alabama and northwest Florida with the highest totals recorded in Mobile County and George County. The highest total was 10.33 inches in West Mobile."
906222,MOBILE COASTAL (ZONE), ,6/7/2020,2020,1000,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,150051,Z,265,MOB,0,0,Official NWS Observations, , , , , , , , ,6/8/2020,1800, , , , ,,"Tropical Storm Cristobal moved west of the Alabama coastal waters on the afternoon of June 7th, 2020. Cristobal made landfall in southeast Louisiana at 5 pm CDT on June 7th with estimated maximum sustained winds of 50 mph. Cristobal then tracked northwest into inland Louisiana late on the night of June 7th into the morning of June 8th. ||Cristobal did not produce sustained tropical storm winds across inland areas, sustained tropical storm force winds were limited to immediate coastal locations in southern Mobile and Baldwin counties. Inland of the immediate coast, some areas saw tropical storm force gusts. Damage was limited to very sporadic tree damage.||Storm Surge inundation peaked between 2 to 3.8 feet MHHW across coastal Alabama and Escambia County, FL. Moderate coastal flooding occurred across many coastal locations, particularly in and around the Mobile Bay region. Some roads were closed, including the west end of Dauphin Island, Highway 90 Causeway across Mobile Bay, Shell Belt/Coden Road, the foot of the Dog River Bridge and part of the Cochrane Causeway. More minor coastal flooding was observed further east across the western Florida panhandle.||Rainfall totals of 3 to 10 inches were recorded across southeast Mississippi, southwest Alabama and northwest Florida with the highest totals recorded in Mobile County and George County. The highest total was 10.33 inches in West Mobile."
906223,BALDWIN CENTRAL (ZONE), ,6/7/2020,2020,1000,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,150051,Z,264,MOB,0,0,Official NWS Observations, , , , , , , , ,6/8/2020,1800, , , , ,,"Tropical Storm Cristobal moved west of the Alabama coastal waters on the afternoon of June 7th, 2020. Cristobal made landfall in southeast Louisiana at 5 pm CDT on June 7th with estimated maximum sustained winds of 50 mph. Cristobal then tracked northwest into inland Louisiana late on the night of June 7th into the morning of June 8th. ||Cristobal did not produce sustained tropical storm winds across inland areas, sustained tropical storm force winds were limited to immediate coastal locations in southern Mobile and Baldwin counties. Inland of the immediate coast, some areas saw tropical storm force gusts. Damage was limited to very sporadic tree damage.||Storm Surge inundation peaked between 2 to 3.8 feet MHHW across coastal Alabama and Escambia County, FL. Moderate coastal flooding occurred across many coastal locations, particularly in and around the Mobile Bay region. Some roads were closed, including the west end of Dauphin Island, Highway 90 Causeway across Mobile Bay, Shell Belt/Coden Road, the foot of the Dog River Bridge and part of the Cochrane Causeway. More minor coastal flooding was observed further east across the western Florida panhandle.||Rainfall totals of 3 to 10 inches were recorded across southeast Mississippi, southwest Alabama and northwest Florida with the highest totals recorded in Mobile County and George County. The highest total was 10.33 inches in West Mobile."
906224,BALDWIN COASTAL (ZONE), ,6/7/2020,2020,1000,Storm Surge/Tide, , ,0,0,0,0,AL,CST-6, ,150051,Z,266,MOB,0,0,Official NWS Observations, , , , , , , , ,6/8/2020,1800, , , , ,,"Tropical Storm Cristobal moved west of the Alabama coastal waters on the afternoon of June 7th, 2020. Cristobal made landfall in southeast Louisiana at 5 pm CDT on June 7th with estimated maximum sustained winds of 50 mph. Cristobal then tracked northwest into inland Louisiana late on the night of June 7th into the morning of June 8th. ||Cristobal did not produce sustained tropical storm winds across inland areas, sustained tropical storm force winds were limited to immediate coastal locations in southern Mobile and Baldwin counties. Inland of the immediate coast, some areas saw tropical storm force gusts. Damage was limited to very sporadic tree damage.||Storm Surge inundation peaked between 2 to 3.8 feet MHHW across coastal Alabama and Escambia County, FL. Moderate coastal flooding occurred across many coastal locations, particularly in and around the Mobile Bay region. Some roads were closed, including the west end of Dauphin Island, Highway 90 Causeway across Mobile Bay, Shell Belt/Coden Road, the foot of the Dog River Bridge and part of the Cochrane Causeway. More minor coastal flooding was observed further east across the western Florida panhandle.||Rainfall totals of 3 to 10 inches were recorded across southeast Mississippi, southwest Alabama and northwest Florida with the highest totals recorded in Mobile County and George County. The highest total was 10.33 inches in West Mobile."
